Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Minutes Listened,Ms Played
2020,September,1,Kamasi Washington,Desire,4.61515,276909
2020,September,1,Kamasi Washington,Integrity,0.008166667,490
2020,September,1,Kamasi Washington,Perspective,0.0071,426
2020,September,1,Kamasi Washington,Humility,0.665266667,39916
2020,September,1,Kamasi Washington,Knowledge,0.006383333,383
2020,September,1,Florence + The Machine,June,0.0583,3498
2020,September,1,Vampire Weekend,Mansard Roof,2.127766667,127666
2020,September,1,Billy Joel,Vienna,3.570666667,214240
2020,September,1,Noname,Montego Bae,2.726916667,163615
2020,September,1,Arctic Monkeys,Mad Sounds,1.2609,75654
2020,September,1,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),0.046183333,2771
2020,September,1,The Lumineers,Gale Song,3.228666667,193720
2020,September,1,Taylor Swift,Tell Me Why,3.342666667,200560
2020,September,1,Chance the Rapper,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",6.78305,406983
2020,September,1,Arctic Monkeys,One For The Road,3.434183333,206051
2020,September,1,Billy Joel,It's Still Rock and Roll to Me,2.940666667,176440
2020,September,1,Vampire Weekend,The Kids Don't Stand A Chance,4.05,243000
2020,September,1,Harry Styles,Canyon Moon,3.1631,189786
2020,September,1,The Academy Is...,Slow Down,4.02865,241719
2020,September,0,All Time Low,Coffee Shop Soundtrack (Acoustic Remix),0.540983333,32459
2020,September,1,Vampire Weekend,Spring Snow,2.6911,161466
2020,September,1,Wet,Island,4.381766667,262906
2020,September,1,Arctic Monkeys,Teddy Picker,2.677333333,160640
2020,September,1,Arctic Monkeys,Black Treacle,3.624,217440
2020,September,1,Ed Sheeran,I Don't Care (with Justin Bieber),0.011733333,704
2020,September,1,Billie Eilish,&burn (with Vince Staples),0.040883333,2453
2020,September,1,Lana Del Rey,Venice Bitch,2.262483333,135749
2020,September,1,Billie Eilish,&burn (with Vince Staples),2.983583333,179015
2020,September,1,Ed Sheeran,I Don't Care (with Justin Bieber),3.665766667,219946
2020,September,1,Kanye West,Famous,3.267333333,196040
2020,September,1,Ed Sheeran,Little Bird,3.767766667,226066
2020,September,1,Ed Sheeran,Little Bird,3.767766667,226066
2020,September,1,Oh Wonder,Drive,3.274416667,196465
2020,September,1,The Black Keys,I Got Mine,3.985766667,239146
2020,September,1,The Lumineers,Charlie Boy,4.3571,261426
2020,September,1,Arctic Monkeys,R U Mine?,3.3621,201726
2020,September,1,Arctic Monkeys,Still Take You Home,2.894433333,173666
2020,September,1,Dijon,Nico's Red Truck,4.14755,248853
2020,September,0,All Time Low,Running From Lions,3.01155,180693
2020,September,1,Lana Del Rey,Love,4.5457,272742
2020,September,1,The Lumineers,Gun Song,3.6091,216546
2020,September,1,The Lumineers,Gun Song,3.6091,216546
2020,September,1,Ed Sheeran,Let It Out,3.8591,231546
2020,September,1,Ed Sheeran,Let It Out,3.8591,231546
2020,September,1,The Band Perry,If I Die Young,0.103733333,6224
2020,September,1,Vampire Weekend,Cape Cod Kwassa Kwassa,3.578433333,214706
2020,September,1,All Time Low,"Dear Maria, Count Me In",3.0471,182826
2020,September,1,Vampire Weekend,Worship You,3.354,201240
2020,September,1,The Lumineers,Cleopatra,3.356883333,201413
2020,September,1,The Lumineers,Cleopatra,3.356883333,201413
2020,September,1,Arctic Monkeys,A Certain Romance,0.039466667,2368
2020,September,1,Cayucas,Blue Lagoon (Theme Song),0.42185,25311
2020,September,1,Jacob Collier,Sleeping On My Dreams,4.279766667,256786
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),4.086666667,245200
2020,September,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),4.270666667,256240
2020,September,1,Samia,Big Wheel,0.818066667,49084
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),0.968166667,58090
2020,September,1,Jacob Collier,Sleeping On My Dreams,4.279766667,256786
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),4.086666667,245200
2020,September,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),4.270666667,256240
2020,September,1,Samia,Big Wheel,3.262883333,195773
2020,September,1,Devin Dawson,All On Me,3.743766667,224626
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),4.3582,261492
2020,September,1,DaBaby,ROCKSTAR (feat. Roddy Ricch),3.028883333,181733
2020,September,1,24kGoldn,Mood (feat. iann dior),2.342083333,140525
2020,September,1,Subtle Pride,Gentle Girl,3.813066667,228784
2020,September,1,Hozier,"Wasteland, Baby!",4.4411,266466
2020,September,1,Kamasi Washington,Desire,2.179266667,130756
2020,September,0,Bob Dylan,Just Like Tom Thumb's Blues,0.077833333,4670
2020,September,1,John K,OT,3.198083333,191885
2020,September,1,Frank Ocean,Nights,5.119183333,307151
2020,September,1,Frank Ocean,Nights,5.119183333,307151
2020,September,1,Tigers in the Sky,Mexico,2.632883333,157973
2020,September,1,Boys Like Girls,Hero / Heroine - Tom Lord-Alge Mix,0.738983333,44339
2020,September,1,Bon Iver,Holocene,5.610216667,336613
2020,September,1,Adele,One And Only,0.011716667,703
2020,September,1,Arctic Monkeys,Balaclava,0.014933333,896
2020,September,1,Regina Spektor,Folding Chair,0.611133333,36668
2020,September,1,Kanye West,POWER,0.02345,1407
2020,September,1,Arctic Monkeys,Balaclava,2.790666667,167440
2020,September,1,Adele,One And Only,5.780216667,346813
2020,September,1,Charli XCX,forever,4.0612,243672
2020,September,0,Lil Nas X,Old Town Road - Remix,0.154633333,9278
2020,September,1,Arctic Monkeys,Four Out Of Five,1.922133333,115328
2020,September,1,Arctic Monkeys,Four Out Of Five,5.22675,313605
2020,September,1,The Strokes,Is This It,2.522216667,151333
2020,September,1,Cayucas,Champion,3.856666667,231400
2020,September,1,Mac Miller,Hurt Feelings,4.094,245640
2020,September,1,Alexander 23,Dirty AF1s,2.283333333,137000
2020,September,1,Coldplay,Green Eyes,3.717333333,223040
2020,September,1,The Maine,Everything I Ask For,2.624216667,157453
2020,September,0,Bob Dylan,The Lonesome Death of Hattie Carroll,0.14095,8457
2020,September,1,Soda Island,Secret Garden (feat. Merival),3.0728,184368
2020,September,1,Arctic Monkeys,Star Treatment,5.910666667,354640
2020,September,1,Bob Dylan,The Times They Are A-Changin',2.243483333,134609
2020,September,1,Ashe,Real Love,3.772666667,226360
2020,September,1,Cayucas,Blue Lagoon (Theme Song),1.031433333,61886
2020,September,1,Coldplay,Til Kingdom Come,4.1778,250668
2020,September,1,Vampire Weekend,Run,3.876666667,232600
2020,September,1,Paris Jones,Summer,3.860016667,231601
2020,September,1,Bob Dylan,Girl from the North Country,3.326216667,199573
2020,September,1,Henry Jamison,The Last Time I Saw Adrianne,3.6125,216750
2020,September,1,Ed Sheeran,Afire Love,0.358116667,21487
2020,September,1,Labi Siffre,Bless the Telephone,1.6791,100746
2020,September,1,M. Ward,Chinese Translation,3.976666667,238600
2020,September,1,Arctic Monkeys,A Certain Romance,0.2742,16452
2020,September,0,Dan Mangan,In The Aeroplane Over The Sea,0.4679,28074
2020,September,0,Jacob Collier,Home Is,4.395016667,263701
2020,September,0,Jacob Collier,Overture,1.6327,97962
2020,September,0,Jacob Collier,With The Love In My Heart,6.4327,385962
2020,September,1,Vampire Weekend,Diane Young,2.667766667,160066
2020,September,1,The Maine,Girls Do What They Want,0.529666667,31780
2020,September,1,Paris Jones,Summer,0.046933333,2816
2020,September,1,Yoke Lore,Beige,3.403466667,204208
2020,September,1,Walter Mitty and His Makeshift Orchestra,Lets Get Breakfast,1.9026,114156
2020,September,1,Shakey Graves,Dearly Departed (feat. Esmé Patterson),2.100083333,126005
2020,September,1,Samia,Big Wheel,3.262883333,195773
2020,September,0,Del Water Gap,Ode to a Conversation Stuck in Your Throat,3.31545,198927
2020,September,0,Phoebe Bridgers,Motion Sickness,3.424183333,205451
2020,September,1,Samia,Big Wheel,3.262883333,195773
2020,September,1,Lucy Dacus,Night Shift,6.530483333,391829
2020,September,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,September,0,Faye Webster,Better Distractions,4.166416667,249985
2020,September,0,Angel Olsen,New Love Cassette,3.440216667,206413
2020,September,0,Del Water Gap,Ode to a Conversation Stuck in Your Throat,3.31545,198927
2020,September,1,The Aces,Waiting for You,4.283583333,257015
2020,September,0,Soccer Mommy,Drive,4.542416667,272545
2020,September,0,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,3.6802,220812
2020,September,0,Briston Maroney,Fool's Gold,4.649716667,278983
2020,September,0,Ethan Gruska,Enough for Now (feat. Phoebe Bridgers),3.273233333,196394
2020,September,0,The Japanese House,Lilo,4.167766667,250066
2020,September,0,"Slaughter Beach, Dog",Acolyte,5.274466667,316468
2020,September,0,Christian Lee Hutson,Northsiders,3.7251,223506
2020,September,0,Faye Webster,In A Good Way,3.725566667,223534
2020,September,0,Briston Maroney,Caroline,3.417483333,205049
2020,September,1,Julien Baker,Me & My Dog,3.441083333,206465
2020,September,0,The Japanese House,Saw You In A Dream,3.471333333,208280
2020,September,0,Alvvays,"Archie, Marry Me",3.276,196560
2020,September,1,Girlpool,Cut Your Bangs,2.883133333,172988
2020,September,0,Overcoats,Fire & Fury,2.557316667,153439
2020,September,0,Overcoats,Fire & Fury,1.198666667,71920
2020,September,0,Jay Som,Tenderness,4.018283333,241097
2020,September,0,Mitski,First Love / Late Spring,4.644,278640
2020,September,1,Lucy Dacus,Night Shift,6.530483333,391829
2020,September,1,Phoebe Bridgers,Garden Song,3.66135,219681
2020,September,0,Briston Maroney,Freakin' Out On the Interstate,4.198433333,251906
2020,September,0,Snail Mail,Pristine,4.922216667,295333
2020,September,0,Fenne Lily,Hypochondriac,3.214216667,192853
2020,September,0,Brotherkenzie,Utah,2.42335,145401
2020,September,1,Your Smith,Bad Habit,3.914883333,234893
2020,September,0,Phoebe Bridgers,Friday I’m In Love - Recorded at Spotify Studios NYC,3.6802,220812
2020,September,0,Soccer Mommy,bloodstream,5.623766667,337426
2020,September,1,Big Thief,Paul,3.0649,183894
2020,September,0,Samia,Is There Something in the Movies?,3.502883333,210173
2020,September,0,Squirrel Flower,So Hot You're Hurting My Feelings,3.23475,194085
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,0.200166667,12010
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,3.06435,183861
2020,September,0,HAIM,Now I'm In It - Bonus Track,3.404666667,204280
2020,September,0,Faye Webster,Kingston,3.369333333,202160
2020,September,0,Phoebe Bridgers,Motion Sickness,3.829333333,229760
2020,September,0,The Japanese House,Dionne (feat. Justin Vernon),4.742966667,284578
2020,September,0,Jay Som,Tenderness,4.018283333,241097
2020,September,0,Your Smith,Debbie,3.195766667,191746
2020,September,1,Lucy Dacus,Night Shift,6.530483333,391829
2020,September,1,King Princess,Talia,3.462,207720
2020,September,1,Moses Sumney,Make Out in My Car - Sufjan Stevens Version,2.781333333,166880
2020,September,1,HAIM,Summer Girl - Bonus Track,1.320066667,79204
2020,September,1,HAIM,Summer Girl - Bonus Track,3.47435,208461
2020,September,0,Alvvays,"Archie, Marry Me",3.276,196560
2020,September,0,The Japanese House,Maybe You're the Reason,3.648916667,218935
2020,September,1,Phoebe Bridgers,Kyoto,3.0754,184524
2020,September,0,King Princess,I Know (feat. Fiona Apple) - RISE Recording,4.99355,299613
2020,September,0,Perfume Genius,Slip Away,2.755483333,165329
2020,September,0,Charli XCX,Official,3.0791,184746
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,0,Caroline Polachek,Door,5.376033333,322562
2020,September,0,HAIM,The Steps,4.126666667,247600
2020,September,0,King Princess,Prophet,4.162883333,249773
2020,September,1,Phoebe Bridgers,Garden Song,6.891416667,413485
2020,September,1,The Aces,Waiting for You,4.283583333,257015
2020,September,0,Julia Jacklin,Someday - triple j Like A Version,4.415133333,264908
2020,September,0,The Japanese House,You Seemed so Happy,2.708083333,162485
2020,September,0,Porches,rangerover - Bonus Track,1.666833333,100010
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,1,HAIM,Summer Girl - Bonus Track,1.382466667,82948
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,1,HAIM,Summer Girl - Bonus Track,3.4171,205026
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,3.06435,183861
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,0.011366667,682
2020,September,1,The Aces,Waiting for You,1.726983333,103619
2020,September,1,HAIM,Summer Girl - Bonus Track,0.016,960
2020,September,1,Waxahatchee,Fire,0.013866667,832
2020,September,1,HAIM,Summer Girl - Bonus Track,3.4171,205026
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,3.06435,183861
2020,September,1,The Aces,Waiting for You,4.283583333,257015
2020,September,1,Jacob Collier,Sleeping On My Dreams,4.279766667,256786
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),4.086666667,245200
2020,September,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),4.270666667,256240
2020,September,1,Samia,Big Wheel,3.262883333,195773
2020,September,1,Devin Dawson,All On Me,3.743766667,224626
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),4.3582,261492
2020,September,1,DaBaby,ROCKSTAR (feat. Roddy Ricch),3.028883333,181733
2020,September,1,24kGoldn,Mood (feat. iann dior),2.342083333,140525
2020,September,1,Subtle Pride,Gentle Girl,3.813066667,228784
2020,September,1,Hozier,"Wasteland, Baby!",4.4411,266466
2020,September,1,Kamasi Washington,Desire,4.61515,276909
2020,September,1,Jacob Collier,Sleeping On My Dreams,0.002833333,170
2020,September,1,Cayucas,Ditches,0.00355,213
2020,September,1,Cayucas,Ditches,0.0071,426
2020,September,1,Hozier,"Wasteland, Baby!",0.004616667,277
2020,September,1,Kamasi Washington,Desire,0.002483333,149
2020,September,1,Cayucas,Champion,0.0103,618
2020,September,1,Samia,Big Wheel,0.002833333,170
2020,September,1,Cayucas,Dancing at the Blue Lagoon,0.008166667,490
2020,September,1,Cayucas,Dancing at the Blue Lagoon,0.004616667,277
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,0.002116667,127
2020,September,1,The Aces,Waiting for You,0.002833333,170
2020,September,1,24kGoldn,Mood (feat. iann dior),0.00425,255
2020,September,1,Subtle Pride,Gentle Girl,0.002833333,170
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),0.002833333,170
2020,September,1,Cayucas,Backstroke,0.002133333,128
2020,September,1,Cayucas,Backstroke,0.00995,597
2020,September,1,HAIM,Summer Girl - Bonus Track,0.002483333,149
2020,September,1,Cayucas,A Shadow in the Dark,0.00355,213
2020,September,1,Cayucas,A Shadow in the Dark,0.014933333,896
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),0.003183333,191
2020,September,1,Kamasi Washington,Humility,2.7694,166164
2020,September,1,Kamasi Washington,Humility,0.002833333,170
2020,September,1,Kamasi Washington,Knowledge,0.189883333,11393
2020,September,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),0.0032,192
2020,September,1,Cayucas,Blue Lagoon (Theme Song),0.04905,2943
2020,September,1,Cayucas,Blue Lagoon (Theme Song),0.002483333,149
2020,September,1,Waxahatchee,Fire,0.003183333,191
2020,September,1,DaBaby,ROCKSTAR (feat. Roddy Ricch),0.002833333,170
2020,September,1,Devin Dawson,All On Me,0.003183333,191
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,1,HAIM,Summer Girl - Bonus Track,3.4171,205026
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,2.0388,122328
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,1,HAIM,Summer Girl - Bonus Track,3.4171,205026
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,3.06435,183861
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,0.008883333,533
2020,September,1,The Aces,Waiting for You,0.15045,9027
2020,September,1,HAIM,Summer Girl - Bonus Track,0.0103,618
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,1,HAIM,Summer Girl - Bonus Track,3.4171,205026
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,3.06435,183861
2020,September,1,The Aces,Waiting for You,4.283583333,257015
2020,September,1,Jacob Collier,Sleeping On My Dreams,4.279766667,256786
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),4.086666667,245200
2020,September,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),4.270666667,256240
2020,September,1,Samia,Big Wheel,3.262883333,195773
2020,September,1,Devin Dawson,All On Me,3.743766667,224626
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),4.3582,261492
2020,September,1,DaBaby,ROCKSTAR (feat. Roddy Ricch),3.028883333,181733
2020,September,1,24kGoldn,Mood (feat. iann dior),2.342083333,140525
2020,September,1,Subtle Pride,Gentle Girl,3.813066667,228784
2020,September,1,Hozier,"Wasteland, Baby!",4.4411,266466
2020,September,1,Kamasi Washington,Desire,1.152483333,69149
2020,September,1,Waxahatchee,Fire,3.622883333,217373
2020,September,1,HAIM,Summer Girl - Bonus Track,3.4171,205026
2020,September,1,Caroline Polachek,So Hot You're Hurting My Feelings,3.06435,183861
2020,September,1,The Aces,Waiting for You,4.283583333,257015
2020,September,1,Jacob Collier,Sleeping On My Dreams,4.279766667,256786
2020,September,1,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),4.086666667,245200
2020,September,1,Jacob Collier,Time Alone With You (feat. Daniel Caesar),4.270666667,256240
2020,September,1,Samia,Big Wheel,3.262883333,195773
2020,September,1,Devin Dawson,All On Me,3.743766667,224626
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),4.3582,261492
2020,September,1,DaBaby,ROCKSTAR (feat. Roddy Ricch),3.028883333,181733
